,Age,kmDriven,Owner,AskPrice,FuelType_Diesel,FuelType_Hybrid/CNG,FuelType_Petrol,Cluster
3504,8.0,71000.0,1.0,1695000.0,0.0,1.0,0.0,0
3505,2.0,11000.0,0.0,685000.0,1.0,0.0,0.0,0
3506,4.0,44566.0,0.0,565000.0,1.0,0.0,0.0,0
3507,15.0,78686.0,1.0,108000.0,0.0,1.0,0.0,0
3508,4.0,51000.0,0.0,1975000.0,0.0,0.0,1.0,0
3509,6.0,56000.0,1.0,790000.0,0.0,0.0,1.0,0
3510,9.0,11000.0,0.0,545000.0,0.0,1.0,0.0,0
3511,1.0,5800.0,0.0,5400000.0,1.0,0.0,0.0,1
3512,8.0,48000.0,0.0,635000.0,0.0,1.0,0.0,0
3513,4.0,76000.0,1.0,799000.0,0.0,0.0,1.0,0
3514,7.0,51000.0,0.0,365000.0,0.0,1.0,0.0,0
3515,14.0,136000.0,1.0,249999.0,0.0,1.0,0.0,0
3516,6.0,63000.0,0.0,2199999.0,0.0,1.0,0.0,0
3517,5.0,45000.0,1.0,1290000.0,1.0,0.0,0.0,0
3518,7.0,76000.0,1.0,3700000.0,1.0,0.0,0.0,1
3519,8.0,56000.0,1.0,269000.0,1.0,0.0,0.0,0
3520,6.0,50000.0,1.0,435000.0,1.0,0.0,0.0,0
3521,14.0,140000.0,1.0,375000.0,0.0,0.0,1.0,0
3522,7.0,70000.0,1.0,550000.0,1.0,0.0,0.0,0
3523,7.0,34000.0,0.0,430000.0,1.0,0.0,0.0,0
3524,6.0,62000.0,1.0,650000.0,1.0,0.0,0.0,0
3525,2.0,9000.0,1.0,670000.0,0.0,1.0,0.0,0
3526,7.0,85100.0,0.0,499000.0,1.0,0.0,0.0,0
3527,10.0,50000.0,1.0,1000000.0,0.0,0.0,1.0,0
3528,5.0,32354.0,0.0,2975000.0,1.0,0.0,0.0,1
3529,19.0,90000.0,1.0,90000.0,1.0,0.0,0.0,0
3530,23.0,128000.0,1.0,60000.0,1.0,0.0,0.0,0
3531,9.0,71010.5149346962,1.0,450000.0,0.0,0.0,1.0,0
3532,11.0,74000.0,1.0,435000.0,1.0,0.0,0.0,0
3533,5.0,65000.0,0.0,650000.0,1.0,0.0,0.0,0
3534,19.0,90000.0,1.0,199999.0,0.0,0.0,1.0,0
3535,7.0,103000.0,1.0,630000.0,0.0,1.0,0.0,0
3536,14.0,102500.0,0.0,150000.0,0.0,0.0,1.0,0
3537,12.0,70000.0,1.0,360000.0,0.0,0.0,1.0,0
3538,17.0,125000.0,1.0,190000.0,1.0,0.0,0.0,0
3539,3.0,30000.0,0.0,950000.0,0.0,1.0,0.0,0
3540,12.0,69321.0,1.0,260000.0,0.0,0.0,1.0,0
3541,9.0,140000.0,1.0,835000.0,0.0,0.0,1.0,0
3542,10.0,71000.0,0.0,345000.0,0.0,0.0,1.0,0
3543,1.0,27000.0,0.0,1275000.0,0.0,1.0,0.0,0
3544,6.0,68000.0,0.0,850000.0,0.0,1.0,0.0,0
3545,20.0,29000.0,1.0,90000.0,1.0,0.0,0.0,0
3546,5.0,53000.0,0.0,1600000.0,1.0,0.0,0.0,0
3547,12.0,71380.0,1.0,450000.0,1.0,0.0,0.0,0
3548,15.0,95000.0,1.0,199000.0,0.0,0.0,1.0,0
3549,9.0,94000.0,0.0,500000.0,1.0,0.0,0.0,0
3550,9.0,96000.0,1.0,449000.0,1.0,0.0,0.0,0
3551,11.0,118000.0,1.0,350000.0,1.0,0.0,0.0,0
3552,8.0,102200.0,1.0,750000.0,0.0,0.0,1.0,0
3553,5.0,69000.0,1.0,995000.0,0.0,1.0,0.0,0
3554,1.0,25000.0,0.0,1200000.0,1.0,0.0,0.0,0
3555,7.0,41000.0,1.0,425000.0,0.0,1.0,0.0,0
3556,3.0,36000.0,0.0,1075000.0,0.0,0.0,1.0,0
3557,7.0,58000.0,0.0,2099999.0,1.0,0.0,0.0,0
3558,8.0,102000.0,0.0,3749000.0,1.0,0.0,0.0,1
3559,8.0,36000.0,0.0,1250001.0,0.0,1.0,0.0,0
3560,10.0,48000.0,1.0,165000.0,0.0,0.0,1.0,0
3561,6.0,44000.0,1.0,950000.0,0.0,1.0,0.0,0
3562,13.0,110000.0,1.0,545000.0,0.0,0.0,1.0,0
3563,7.0,81000.0,1.0,590000.0,0.0,1.0,0.0,0
3564,15.0,68000.0,0.0,195000.0,1.0,0.0,0.0,0
3565,3.0,45000.0,0.0,6500000.0,0.0,0.0,1.0,1
3566,10.0,177000.0,1.0,1250000.0,0.0,1.0,0.0,0
3567,7.0,110000.0,1.0,650000.0,0.0,1.0,0.0,0
3568,1.0,15000.0,0.0,800000.0,0.0,0.0,1.0,0
3569,9.0,42000.0,1.0,410000.0,1.0,0.0,0.0,0
3570,15.0,43058.0,0.0,141000.0,0.0,0.0,1.0,0
3571,20.0,95000.0,1.0,120000.0,0.0,0.0,1.0,0
3572,12.0,130000.0,1.0,330000.0,0.0,0.0,1.0,0
3573,8.0,71000.0,1.0,560000.0,0.0,1.0,0.0,0
3574,14.0,58400.0,0.0,536003.0,1.0,0.0,0.0,0
3575,6.0,110000.0,1.0,550000.0,1.0,0.0,0.0,0
3576,9.0,48000.0,1.0,395000.0,0.0,1.0,0.0,0
3577,9.0,72000.0,0.0,325000.0,1.0,0.0,0.0,0
3578,11.0,54000.0,1.0,425000.0,1.0,0.0,0.0,0
3579,15.0,65000.0,0.0,190000.0,0.0,1.0,0.0,0
3580,7.0,180000.0,0.0,400000.0,0.0,1.0,0.0,0
3581,7.0,98000.0,0.0,1075000.0,1.0,0.0,0.0,0
3582,7.0,82000.0,1.0,850000.0,0.0,1.0,0.0,0
3583,12.0,28000.0,0.0,110000.0,0.0,1.0,0.0,0
3584,3.0,54000.0,0.0,589000.0,0.0,1.0,0.0,0
3585,7.0,160000.0,1.0,845000.0,0.0,1.0,0.0,0
3586,3.0,18000.0,0.0,1495000.0,0.0,0.0,1.0,0
3587,16.0,65000.0,1.0,175000.0,0.0,0.0,1.0,0
3588,5.0,52000.0,0.0,1350000.0,1.0,0.0,0.0,0
3589,5.0,25000.0,0.0,2825000.0,1.0,0.0,0.0,1
3590,11.0,26000.0,0.0,275111.0,1.0,0.0,0.0,0
3591,5.0,68580.0,1.0,850000.0,0.0,1.0,0.0,0
3592,9.0,71051.0,0.0,197000.0,0.0,0.0,1.0,0
3593,5.0,29000.0,1.0,644999.0,0.0,0.0,1.0,0
3594,5.0,50000.0,1.0,525000.0,1.0,0.0,0.0,0
3595,4.0,50600.0,1.0,225000.0,1.0,0.0,0.0,0
3596,8.0,68000.0,0.0,465000.0,0.0,1.0,0.0,0
3597,11.0,35000.0,0.0,3000000.0,1.0,0.0,0.0,1
3598,8.0,60000.0,1.0,2250000.0,1.0,0.0,0.0,0
3599,4.0,29000.0,0.0,650000.0,0.0,1.0,0.0,0
3600,8.0,82000.0,0.0,595000.0,0.0,0.0,1.0,0
3601,4.0,98000.0,1.0,590000.0,1.0,0.0,0.0,0
3602,7.0,74528.0,0.0,775000.0,0.0,1.0,0.0,0
3603,9.0,72000.0,0.0,269900.0,0.0,0.0,1.0,0
3604,6.0,25818.0,0.0,498000.0,1.0,0.0,0.0,0
3605,7.0,54000.0,1.0,475000.0,0.0,1.0,0.0,0
3606,9.0,105000.0,1.0,1795000.0,0.0,0.0,1.0,0
3607,11.0,80000.0,0.0,325000.0,0.0,1.0,0.0,0
3608,6.0,80787.0,0.0,625000.0,1.0,0.0,0.0,0
3609,16.0,110705.0,1.0,89000.0,1.0,0.0,0.0,0
3610,8.0,64000.0,1.0,425000.0,0.0,0.0,1.0,0
3611,9.0,95000.0,0.0,1661000.0,1.0,0.0,0.0,0
3612,7.0,169450.0,0.0,587999.0,1.0,0.0,0.0,0
3613,2.0,45000.0,0.0,1340000.0,0.0,1.0,0.0,0
3614,7.0,34358.0,0.0,551355.0,0.0,1.0,0.0,0
3615,13.0,100000.0,1.0,165000.0,0.0,1.0,0.0,0
3616,3.0,33000.0,0.0,3950000.0,0.0,1.0,0.0,1
3617,5.0,53546.0,0.0,2740000.0,1.0,0.0,0.0,1
3618,3.0,45000.0,0.0,1750000.0,0.0,0.0,1.0,0
3619,13.0,61000.0,1.0,191000.0,1.0,0.0,0.0,0
3620,12.0,90000.0,1.0,195000.0,0.0,0.0,1.0,0
3621,13.0,108000.0,1.0,319999.0,0.0,1.0,0.0,0
3622,5.0,38923.0,0.0,695000.0,0.0,1.0,0.0,0
3623,8.0,7688.0,0.0,500000.0,0.0,1.0,0.0,0
3624,4.0,42000.0,0.0,1120000.0,0.0,0.0,1.0,0
3625,7.0,60000.0,0.0,3200000.0,0.0,1.0,0.0,1
3626,5.0,116250.0,1.0,1625000.0,0.0,1.0,0.0,0
3627,0.0,18000.0,0.0,3485000.0,1.0,0.0,0.0,1
3628,12.0,78000.0,1.0,571000.0,0.0,0.0,1.0,0
3629,13.0,103008.0,1.0,570000.0,0.0,0.0,1.0,0
3630,9.0,65000.0,0.0,1690000.0,0.0,1.0,0.0,0
3631,7.0,68350.0,1.0,675000.0,1.0,0.0,0.0,0
3632,7.0,65000.0,0.0,1050000.0,1.0,0.0,0.0,0
3633,2.0,63000.0,0.0,1245000.0,0.0,0.0,1.0,0
3634,6.0,104000.0,0.0,600000.0,0.0,0.0,1.0,0
3635,1.0,18000.0,0.0,2245000.0,1.0,0.0,0.0,0
3636,10.0,70000.0,1.0,190000.0,0.0,1.0,0.0,0
3637,10.0,80000.0,0.0,494999.0,0.0,1.0,0.0,0
3638,15.0,85000.0,1.0,60000.0,0.0,1.0,0.0,0
3639,17.0,71010.5149346962,1.0,100000.0,1.0,0.0,0.0,0
3640,9.0,72000.0,1.0,255000.0,0.0,0.0,1.0,0
3641,9.0,95000.0,0.0,450000.0,0.0,1.0,0.0,0
3642,11.0,150000.0,1.0,280000.0,0.0,0.0,1.0,0
3643,5.0,42849.0,0.0,345000.0,0.0,1.0,0.0,0
3644,10.0,59530.0,0.0,345000.0,1.0,0.0,0.0,0
3645,7.0,32600.0,1.0,1750000.0,1.0,0.0,0.0,0
3646,9.0,55406.0,0.0,1290000.0,0.0,1.0,0.0,0
3647,9.0,96000.0,1.0,360000.0,0.0,0.0,1.0,0
3648,5.0,52380.0,1.0,645000.0,0.0,0.0,1.0,0
3649,5.0,59000.0,0.0,745000.0,1.0,0.0,0.0,0
3650,3.0,44000.0,0.0,585000.0,1.0,0.0,0.0,0
3651,10.0,77000.0,1.0,684000.0,0.0,1.0,0.0,0
3652,6.0,47000.0,0.0,425000.0,0.0,1.0,0.0,0
3653,9.0,108000.0,1.0,475000.0,0.0,1.0,0.0,0
3654,10.0,56000.0,1.0,355000.0,0.0,1.0,0.0,0
3655,12.0,92500.0,1.0,510000.0,0.0,0.0,1.0,0
3656,2.0,80000.0,0.0,600000.0,0.0,0.0,1.0,0
3657,9.0,61000.0,0.0,245000.0,0.0,1.0,0.0,0
3658,2.0,56000.0,0.0,1170000.0,1.0,0.0,0.0,0
3659,6.0,69000.0,1.0,399999.0,0.0,0.0,1.0,0
3660,5.0,112000.0,0.0,900000.0,1.0,0.0,0.0,0
3661,19.0,135000.0,1.0,85000.0,0.0,0.0,1.0,0
3662,11.0,95000.0,1.0,1299999.0,0.0,0.0,1.0,0
3663,7.0,65000.0,0.0,2273000.0,0.0,0.0,1.0,0
3664,6.0,57700.0,0.0,890000.0,0.0,0.0,1.0,0
3665,4.0,68000.0,0.0,595000.0,0.0,1.0,0.0,0
3666,7.0,55000.0,0.0,2650000.0,0.0,0.0,1.0,1
3667,2.0,14000.0,0.0,7500000.0,0.0,0.0,1.0,1
3668,12.0,116000.0,1.0,525000.0,1.0,0.0,0.0,0
3669,2.0,50000.0,0.0,1050000.0,0.0,1.0,0.0,0
3670,6.0,59000.0,1.0,1174900.0,1.0,0.0,0.0,0
3671,7.0,28000.0,0.0,2500000.0,0.0,1.0,0.0,1
3672,11.0,109000.0,1.0,410000.0,1.0,0.0,0.0,0
3673,4.0,120000.0,0.0,785000.0,0.0,0.0,1.0,0
3674,11.0,72000.0,1.0,155000.0,0.0,0.0,1.0,0
3675,9.0,60000.0,0.0,550000.0,0.0,0.0,1.0,0
3676,3.0,100000.0,0.0,38000.0,0.0,0.0,1.0,0
3677,8.0,96000.0,1.0,615000.0,0.0,0.0,1.0,0
3678,9.0,65000.0,0.0,340000.0,0.0,0.0,1.0,0
3679,15.0,110000.0,1.0,156999.0,0.0,1.0,0.0,0
3680,7.0,55000.0,1.0,575000.0,0.0,0.0,1.0,0
3681,7.0,59000.0,0.0,3650000.0,0.0,0.0,1.0,1
3682,13.0,98000.0,0.0,440000.0,0.0,1.0,0.0,0
3683,5.0,52000.0,0.0,510000.0,1.0,0.0,0.0,0
3684,10.0,91440.0,1.0,335000.0,0.0,0.0,1.0,0
3685,0.0,2000.0,0.0,1395000.0,1.0,0.0,0.0,0
3686,7.0,110000.0,0.0,2700000.0,0.0,1.0,0.0,1
3687,6.0,35000.0,0.0,450000.0,0.0,0.0,1.0,0
3688,7.0,57000.0,0.0,399000.0,1.0,0.0,0.0,0
3689,10.0,38000.0,0.0,415000.0,1.0,0.0,0.0,0
3690,6.0,66000.0,1.0,680000.0,0.0,1.0,0.0,0
3691,15.0,99000.0,1.0,130000.0,0.0,0.0,1.0,0
3692,16.0,71010.5149346962,1.0,51786.0,0.0,1.0,0.0,0
3693,9.0,116000.0,1.0,685000.0,1.0,0.0,0.0,0
3694,6.0,81001.0,0.0,751000.0,0.0,0.0,1.0,0
3695,1.0,27500.0,0.0,1200000.0,0.0,0.0,1.0,0
3696,16.0,52000.0,1.0,295000.0,0.0,0.0,1.0,0
3697,11.0,67000.0,1.0,295000.0,0.0,0.0,1.0,0
3698,13.0,77000.0,1.0,190000.0,0.0,0.0,1.0,0
3699,5.0,39500.0,1.0,825000.0,0.0,1.0,0.0,0
3700,9.0,95000.0,0.0,450000.0,1.0,0.0,0.0,0
3701,19.0,130000.0,1.0,94999.0,0.0,1.0,0.0,0
3702,6.0,82500.0,0.0,650000.0,0.0,0.0,1.0,0
3703,6.0,85000.0,0.0,421000.0,0.0,0.0,1.0,0
3704,6.0,51000.0,0.0,2890000.0,1.0,0.0,0.0,1
3705,7.0,48000.0,0.0,350000.0,0.0,0.0,1.0,0
3706,7.0,56000.0,0.0,2790000.0,0.0,1.0,0.0,1
3707,13.0,71000.0,1.0,240000.0,0.0,1.0,0.0,0
3708,7.0,97000.0,0.0,1300000.0,0.0,0.0,1.0,0
3709,1.0,17000.0,0.0,1300000.0,1.0,0.0,0.0,0
3710,7.0,76000.0,0.0,549000.0,1.0,0.0,0.0,0
3711,9.0,99000.0,1.0,789999.0,0.0,0.0,1.0,0
3712,17.0,85000.0,1.0,150000.0,1.0,0.0,0.0,0
3713,14.0,70000.0,0.0,290000.0,1.0,0.0,0.0,0
3714,12.0,56320.0,1.0,335000.0,0.0,0.0,1.0,0
3715,7.0,61000.0,1.0,590000.0,0.0,1.0,0.0,0
3716,10.0,90000.0,0.0,7499000.0,0.0,1.0,0.0,1
3717,6.0,49900.0,1.0,430000.0,1.0,0.0,0.0,0
3718,1.0,16700.0,1.0,650000.0,0.0,1.0,0.0,0
3719,15.0,76000.0,1.0,240000.0,1.0,0.0,0.0,0
3720,7.0,75000.0,1.0,300000.0,0.0,0.0,1.0,0
3721,2.0,25000.0,0.0,1553000.0,1.0,0.0,0.0,0
3722,5.0,25000.0,0.0,375000.0,1.0,0.0,0.0,0
3723,7.0,72000.0,0.0,650000.0,0.0,1.0,0.0,0
3724,16.0,119000.0,1.0,145000.0,0.0,0.0,1.0,0
3725,7.0,52385.0,0.0,299000.0,0.0,0.0,1.0,0
3726,2.0,21000.0,1.0,1190000.0,0.0,1.0,0.0,0
3727,6.0,68955.0,0.0,610000.0,1.0,0.0,0.0,0
3728,2.0,68000.0,1.0,950000.0,1.0,0.0,0.0,0
3729,6.0,75000.0,1.0,4150000.0,0.0,1.0,0.0,1
3730,10.0,75000.0,0.0,195000.0,0.0,0.0,1.0,0
3731,1.0,14543.0,0.0,670000.0,1.0,0.0,0.0,0
3732,11.0,106000.0,1.0,540000.0,1.0,0.0,0.0,0
3733,4.0,420000.0,1.0,800000.0,0.0,1.0,0.0,0
3734,16.0,130000.0,1.0,170000.0,0.0,0.0,1.0,0
3735,10.0,72900.0,1.0,511000.0,0.0,1.0,0.0,0
3736,9.0,92000.0,1.0,450000.0,1.0,0.0,0.0,0
3737,8.0,130000.0,1.0,475000.0,1.0,0.0,0.0,0
3738,13.0,68000.0,0.0,310000.0,0.0,1.0,0.0,0
3739,2.0,9500.0,0.0,2250000.0,1.0,0.0,0.0,0
3740,10.0,91000.0,1.0,550000.0,0.0,1.0,0.0,0
3741,13.0,53000.0,1.0,271000.0,0.0,1.0,0.0,0
3742,12.0,118000.0,1.0,235000.0,0.0,0.0,1.0,0
3743,7.0,96000.0,0.0,350000.0,1.0,0.0,0.0,0
3744,7.0,81000.0,1.0,875000.0,0.0,1.0,0.0,0
3745,3.0,32000.0,1.0,1550000.0,1.0,0.0,0.0,0
3746,16.0,142200.0,1.0,198500.0,0.0,1.0,0.0,0
3747,12.0,145000.0,1.0,675000.0,0.0,0.0,1.0,0
3748,5.0,50000.0,0.0,1050000.0,1.0,0.0,0.0,0
3749,4.0,15000.0,0.0,845000.0,1.0,0.0,0.0,0
3750,3.0,37000.0,1.0,4950000.0,0.0,1.0,0.0,1
3751,7.0,710205.0,0.0,875000.0,0.0,1.0,0.0,0
3752,8.0,62000.0,1.0,445000.0,0.0,1.0,0.0,0
3753,9.0,75000.0,1.0,260000.0,0.0,0.0,1.0,0
3754,5.0,53110.0,1.0,895000.0,0.0,1.0,0.0,0
3755,4.0,50000.0,0.0,330000.0,0.0,0.0,1.0,0
3756,10.0,90000.0,1.0,1251000.0,0.0,0.0,1.0,0
3757,13.0,89926.0,1.0,250000.0,1.0,0.0,0.0,0
3758,4.0,39000.0,0.0,475000.0,0.0,0.0,1.0,0
3759,2.0,49530.0,0.0,440000.0,1.0,0.0,0.0,0
3760,5.0,74000.0,1.0,470000.0,0.0,0.0,1.0,0
3761,14.0,90000.0,0.0,185000.0,0.0,0.0,1.0,0
3762,1.0,20000.0,0.0,1800000.0,0.0,1.0,0.0,0
3763,7.0,59956.0,0.0,6199000.0,1.0,0.0,0.0,1
3764,7.0,67000.0,0.0,935000.0,0.0,1.0,0.0,0
3765,5.0,60000.0,0.0,3450000.0,1.0,0.0,0.0,1
3766,5.0,77000.0,0.0,1375000.0,0.0,0.0,1.0,0
3767,6.0,42000.0,0.0,425000.0,0.0,0.0,1.0,0
3768,9.0,65000.0,0.0,1699000.0,1.0,0.0,0.0,0
3769,13.0,105000.0,1.0,550000.0,0.0,0.0,1.0,0
3770,8.0,55000.0,0.0,1350000.0,0.0,1.0,0.0,0
3771,9.0,86000.0,0.0,1750000.0,0.0,0.0,1.0,0
3772,3.0,81499.0,0.0,2100000.0,0.0,1.0,0.0,0
3773,7.0,95000.0,1.0,875000.0,0.0,0.0,1.0,0
3774,10.0,65000.0,0.0,350000.0,0.0,0.0,1.0,0
3775,7.0,100000.0,1.0,635000.0,1.0,0.0,0.0,0
3776,8.0,60000.0,1.0,350000.0,0.0,1.0,0.0,0
3777,6.0,39000.0,0.0,340000.0,1.0,0.0,0.0,0
3778,8.0,96000.0,1.0,2000000.0,1.0,0.0,0.0,0
3779,12.0,30000.0,1.0,350000.0,0.0,0.0,1.0,0
3780,12.0,58000.0,0.0,245000.0,0.0,1.0,0.0,0
3781,9.0,104300.0,1.0,290000.0,1.0,0.0,0.0,0
3782,12.0,105000.0,1.0,230000.0,0.0,1.0,0.0,0
3783,11.0,61000.0,0.0,275000.0,0.0,0.0,1.0,0
3784,13.0,82000.0,1.0,105000.0,0.0,0.0,1.0,0
3785,2.0,27000.0,0.0,1775000.0,1.0,0.0,0.0,0
3786,4.0,30211.0,0.0,650000.0,1.0,0.0,0.0,0
3787,7.0,42000.0,0.0,560000.0,0.0,1.0,0.0,0
3788,12.0,113000.0,1.0,225000.0,0.0,1.0,0.0,0
3789,5.0,65000.0,0.0,670000.0,0.0,1.0,0.0,0
3790,4.0,60000.0,1.0,699000.0,0.0,1.0,0.0,0
3791,9.0,65000.0,1.0,599999.0,0.0,0.0,1.0,0
3792,13.0,160000.0,1.0,295000.0,1.0,0.0,0.0,0
3793,7.0,66000.0,1.0,380000.0,0.0,1.0,0.0,0
3794,5.0,23600.0,1.0,325000.0,1.0,0.0,0.0,0
3795,9.0,53000.0,0.0,429000.0,1.0,0.0,0.0,0
3796,18.0,86000.0,1.0,420000.0,1.0,0.0,0.0,0
3797,12.0,220000.0,1.0,240000.0,0.0,1.0,0.0,0
3798,2.0,34000.0,0.0,599000.0,0.0,0.0,1.0,0
3799,8.0,95000.0,1.0,559000.0,0.0,1.0,0.0,0
3800,4.0,31008.0,1.0,1515000.0,1.0,0.0,0.0,0
3801,11.0,56850.0,1.0,185000.0,0.0,0.0,1.0,0
3802,5.0,33000.0,0.0,3445000.0,0.0,1.0,0.0,1
3803,1.0,32000.0,0.0,1500000.0,0.0,1.0,0.0,0
3804,3.0,41000.0,0.0,425000.0,0.0,1.0,0.0,0
3805,16.0,43000.0,1.0,149000.0,0.0,0.0,1.0,0
3806,5.0,81000.0,0.0,3175000.0,0.0,1.0,0.0,1
3807,7.0,57000.0,0.0,515000.0,0.0,0.0,1.0,0
3808,5.0,81000.0,1.0,465000.0,1.0,0.0,0.0,0
3809,2.0,35000.0,0.0,600000.0,0.0,1.0,0.0,0
3810,11.0,55000.0,0.0,260000.0,0.0,0.0,1.0,0
3811,4.0,55000.0,0.0,990000.0,1.0,0.0,0.0,0
3812,5.0,22000.0,0.0,3100000.0,1.0,0.0,0.0,1
3813,12.0,123000.0,1.0,399000.0,0.0,1.0,0.0,0
3814,6.0,128000.0,0.0,670000.0,1.0,0.0,0.0,0
3815,10.0,132228.0,1.0,450000.0,0.0,1.0,0.0,0
3816,7.0,50000.0,0.0,435000.0,0.0,1.0,0.0,0
3817,14.0,80000.0,1.0,170000.0,1.0,0.0,0.0,0
3818,10.0,70927.0,1.0,325000.0,1.0,0.0,0.0,0
3819,6.0,32000.0,0.0,545000.0,1.0,0.0,0.0,0
3820,7.0,102000.0,0.0,2775000.0,0.0,0.0,1.0,1
3821,12.0,92000.0,0.0,400000.0,0.0,1.0,0.0,0
3822,7.0,80000.0,0.0,750000.0,0.0,0.0,1.0,0
3823,8.0,93000.0,1.0,2100000.0,1.0,0.0,0.0,0
3824,9.0,73000.0,0.0,775000.0,0.0,1.0,0.0,0
3825,5.0,41868.0,0.0,775000.0,0.0,1.0,0.0,0
3826,4.0,55000.0,0.0,675000.0,0.0,1.0,0.0,0
3827,1.0,20000.0,0.0,3300000.0,0.0,1.0,0.0,1
3828,8.0,120000.0,1.0,1475000.0,1.0,0.0,0.0,0
3829,13.0,96369.0,1.0,120000.0,1.0,0.0,0.0,0
3830,13.0,62000.0,0.0,275000.0,0.0,1.0,0.0,0
3831,10.0,93000.0,1.0,520000.0,0.0,0.0,1.0,0
3832,5.0,79000.0,1.0,465000.0,0.0,1.0,0.0,0
3833,3.0,23000.0,0.0,1475000.0,0.0,0.0,1.0,0
3834,9.0,62000.0,1.0,120000.0,0.0,0.0,1.0,0
3835,5.0,97000.0,0.0,1521000.0,0.0,1.0,0.0,0
3836,5.0,85000.0,1.0,2150000.0,0.0,1.0,0.0,0
3837,16.0,82700.0,1.0,285000.0,0.0,1.0,0.0,0
3838,5.0,78000.0,0.0,475000.0,0.0,1.0,0.0,0
3839,7.0,95000.0,0.0,2100000.0,0.0,1.0,0.0,0
3840,5.0,10000.0,0.0,795000.0,1.0,0.0,0.0,0
3841,10.0,62000.0,0.0,385000.0,0.0,1.0,0.0,0
3842,4.0,25000.0,0.0,325000.0,1.0,0.0,0.0,0
3843,3.0,62000.0,1.0,680000.0,1.0,0.0,0.0,0
3844,9.0,90000.0,1.0,290000.0,1.0,0.0,0.0,0
3845,8.0,83409.0,1.0,625000.0,0.0,1.0,0.0,0
3846,11.0,78000.0,1.0,150000.0,1.0,0.0,0.0,0
3847,6.0,42000.0,0.0,2700000.0,0.0,0.0,1.0,1
3848,7.0,79000.0,0.0,569000.0,0.0,1.0,0.0,0
3849,5.0,72500.0,0.0,425000.0,0.0,0.0,1.0,0
3850,13.0,95000.0,1.0,220000.0,0.0,0.0,1.0,0
3851,11.0,77000.0,1.0,365000.0,0.0,0.0,1.0,0
3852,5.0,73500.0,0.0,750000.0,0.0,0.0,1.0,0
3853,13.0,70000.0,0.0,120000.0,0.0,1.0,0.0,0
3854,5.0,120000.0,1.0,300000.0,0.0,1.0,0.0,0
3855,13.0,175000.0,1.0,650000.0,1.0,0.0,0.0,0
3856,7.0,50000.0,0.0,425000.0,0.0,0.0,1.0,0
3857,4.0,44681.0,0.0,525155.0,0.0,0.0,1.0,0
3858,4.0,48000.0,0.0,16500000.0,0.0,0.0,1.0,2
3859,8.0,70000.0,0.0,560000.0,0.0,1.0,0.0,0
3860,2.0,19000.0,0.0,1599000.0,0.0,1.0,0.0,0
3861,16.0,122000.0,0.0,390000.0,1.0,0.0,0.0,0
3862,7.0,79000.0,1.0,1075000.0,0.0,0.0,1.0,0
3863,9.0,52000.0,0.0,450000.0,0.0,1.0,0.0,0
3864,1.0,15000.0,0.0,1690000.0,0.0,1.0,0.0,0
3865,6.0,75000.0,1.0,1500000.0,1.0,0.0,0.0,0
3866,4.0,28000.0,0.0,725000.0,0.0,1.0,0.0,0
3867,9.0,104000.0,0.0,400000.0,1.0,0.0,0.0,0
3868,9.0,52000.0,0.0,685000.0,0.0,1.0,0.0,0
3869,5.0,70000.0,0.0,590000.0,0.0,0.0,1.0,0
3870,8.0,47500.0,0.0,530000.0,1.0,0.0,0.0,0
3871,8.0,93000.0,1.0,425000.0,0.0,0.0,1.0,0
3872,10.0,149000.0,1.0,530000.0,1.0,0.0,0.0,0
3873,10.0,70000.0,1.0,455000.0,1.0,0.0,0.0,0
3874,11.0,100000.0,1.0,465000.0,1.0,0.0,0.0,0
3875,7.0,24000.0,1.0,4450000.0,0.0,0.0,1.0,1
3876,5.0,81000.0,0.0,490000.0,0.0,0.0,1.0,0
3877,11.0,56000.0,1.0,290000.0,0.0,0.0,1.0,0
3878,24.0,120400.0,1.0,74000.0,0.0,1.0,0.0,0
3879,12.0,90000.0,1.0,890000.0,0.0,0.0,1.0,0
3880,6.0,23000.0,1.0,545000.0,0.0,1.0,0.0,0
3881,7.0,90000.0,1.0,220000.0,1.0,0.0,0.0,0
3882,0.0,5500.0,0.0,411000.0,1.0,0.0,0.0,0
3883,8.0,62000.0,1.0,440000.0,0.0,1.0,0.0,0
3884,1.0,15000.0,1.0,800000.0,0.0,0.0,1.0,0
3885,2.0,44000.0,0.0,1350000.0,1.0,0.0,0.0,0
3886,4.0,78000.0,0.0,1050000.0,1.0,0.0,0.0,0
3887,4.0,75000.0,1.0,550000.0,0.0,1.0,0.0,0
3888,13.0,86000.0,1.0,335000.0,1.0,0.0,0.0,0
3889,3.0,28500.0,1.0,1300000.0,0.0,1.0,0.0,0
3890,12.0,175000.0,0.0,710000.0,1.0,0.0,0.0,0
3891,11.0,50000.0,1.0,149000.0,0.0,1.0,0.0,0
3892,5.0,80000.0,0.0,625000.0,0.0,1.0,0.0,0
3893,2.0,75000.0,0.0,575000.0,0.0,0.0,1.0,0
3894,10.0,72000.0,1.0,450000.0,0.0,0.0,1.0,0
3895,15.0,130000.0,1.0,70000.0,0.0,1.0,0.0,0
3896,12.0,68000.0,1.0,294000.0,0.0,0.0,1.0,0
3897,0.0,18950.0,0.0,950000.0,1.0,0.0,0.0,0
3898,3.0,90000.0,0.0,1650000.0,0.0,1.0,0.0,0
